"x"
"1",-4.42959082079413
"2",-5.19045489047407
"3",-4.42276772849874
"4",-5.1518654812199
"5",-6.50208377662326
"6",-4.59902498394858
"7",-5.47571522909853
"8",-3.44092643301839
"9",-38.194720626068
"10",1813.101283637
"11",3
