"x"
"1",-5.2835465727508
"2",-4.99810963008806
"3",-4.74264487517722
"4",-5.35376649005664
"5",-4.87080562075298
"6",-4.32901319482871
"7",-4.32685530201789
"8",-5.22291334406109
"9",-46.4757597417406
"10",-5.51573993763468
"11",521.134426784708
"12",3
